P_kde_zijes_bote        Jaká je tvoje pozice?
P_kde_zijes_bote        Jsi blízko mě?
P_kde_zijes_bote        Jsi blízko?
P_kde_zijes_bote        Jsi daleko?
P_kde_zijes_bote        Jsi místní?
P_kde_zijes_bote        Jsi někde fyzicky umístěný?
P_kde_zijes_bote        Jsi poblíž?
P_kde_zijes_bote        Jsi v call centru?
P_kde_zijes_bote        Jsi v cloudu?
P_kde_zijes_bote        Jste v call centru?
P_kde_zijes_bote        Kde je tvůj dům?
P_kde_zijes_bote        Kde jsi?
P_kde_zijes_bote        Kde se nacházíš?
P_kde_zijes_bote        Kde se pohybuješ?
P_kde_zijes_bote        Kde tě můžu najít?
P_kde_zijes_bote        Máte domov?
P_kde_zijes_bote        Zeptáš se na něco
P_kde_zijes_bote        Zeptáte se na něco  o mně
P_kde_zijes_bote        Zeptej se mě
P_kde_zijes_bote        Zeptej se mě na něco
P_kde_zijes_bote        Žiješ někde?
P_kde_zijes_bote        Žiješ v cloudu?
P_kde_zijes_bote        Žiješ v počítači?
P_kde_zijes_bote        Žijete v serveru?
P_kdo_jsem      Co o mně víš?
P_kdo_jsem      Co o mně víš?
P_kdo_jsem      Co si o mě myslíš?
P_kdo_jsem      Jak mi říkají?
P_kdo_jsem      Jak se jmenuji?
P_kdo_jsem      Jaké informace o mně máš?
P_kdo_jsem      Jaké informace o mně máte?
P_kdo_jsem      Kdo jsem?
P_kdo_jsem      Kdo si myslíš, že jsem?
P_kdo_jsem      Kdo si myslíte, že jsem?
P_kdo_jsem      Kdy jsem se narodil?
P_kdo_jsem      Nepamatujete si mě?
P_kdo_jsem      Nepamatujete si mě?
P_kdo_jsem      Nevíš, kdo jsem
P_kdo_jsem      Nevíte, kdo jsem
P_kdo_jsem      Neznáš mě?
P_kdo_jsem      Víš jak se jmenuju?
P_kdo_jsem      Víš kdo jsem?
P_kdo_jsem      Víš o mě něco?
P_kdo_jsem      Víš o mně?
P_kdo_jsem      Víš vůbec, kdo jsem?
P_kdo_jsem      Víte, kdo jsem?
P_kdo_jsem      Znáš mě dobře?
P_kdo_jsem      Znáš mě?
P_kdo_jsem      Znáš moje jméno?
P_kdo_jsem      Znáš vůbec moje jméno?
P_kolik_ti_je   Jak dlouho existuješ?
P_kolik_ti_je   Jak dlouho funguješ?
P_kolik_ti_je   Jak dlouho jsi v provozu?
P_kolik_ti_je   jak dlouho tu jsi?
P_kolik_ti_je   Jak jsi starý?
P_kolik_ti_je   Jsi dítě?
P_kolik_ti_je   Jsi dospělý?
P_kolik_ti_je   Jsi dospělý?
P_kolik_ti_je   Jsi mladý?
P_kolik_ti_je   Jsi starší než já?
P_kolik_ti_je   Jsi starý?
P_kolik_ti_je   Jsi teenager?
P_kolik_ti_je   Jste dospělý?
P_kolik_ti_je   Kdy jsi se narodil?
P_kolik_ti_je   Kdy máš narozeniny?
P_kolik_ti_je   Kolik let už funguješ?
P_kolik_ti_je   Kolik ti je let?
P_kolik_ti_je   Kolik ti je?
P_kolik_ti_je   Kolik vám je?
P_kolik_ti_je   Od kdy jsi v provozu?
P_mas_jmeno     Chtěl bych znát tvoje jméno
P_mas_jmeno     Jak bych tě měl oslovit?
P_mas_jmeno     Jak bych ti měl říkat?
P_mas_jmeno     Jak na tebe volají?
P_mas_jmeno     jak se jmenuješ
P_mas_jmeno     Jak se jmenuješ?
P_mas_jmeno     Jak ti lidé říkají?
P_mas_jmeno     Jak ti můžu říkat?
P_mas_jmeno     Jak ti říkají přátelé?
P_mas_jmeno     Jak ti říkají?
P_mas_jmeno     Jaké je vaše označení?
P_mas_jmeno     Jaké je vaše příjmení?
P_mas_jmeno     Jaké jméno bych měl pro tebe použít?
P_mas_jmeno     Kdo jsi?
P_mas_jmeno     Kdo jsi?
P_mas_jmeno     Máš jméno?
P_mas_jmeno     Máš jméno?
P_mas_jmeno     Máš oficiální jméno?
P_mas_jmeno     Neznám tvoje jméno
P_mas_jmeno     Představ se mi
P_mas_jmeno     Tak kdo jsi?
P_mas_jmeno     Tvoje jméno prosím
P_nechapu_odpoved       Co tím myslíš?
P_nechapu_odpoved       Cože?
P_nechapu_odpoved       Jak to mám chápat?
P_nechapu_odpoved       Jsem fakt zmatená
P_nechapu_odpoved       Jsem opravdu zmatená
P_nechapu_odpoved       Jsem tak zmatená
P_nechapu_odpoved       Jsem velmi zmatená
P_nechapu_odpoved       Jsem ztracený
P_nechapu_odpoved       Mateš mě
P_nechapu_odpoved       Matete mě
P_nechapu_odpoved       Nedává mi to smysl
P_nechapu_odpoved       Nechápu to
P_nechapu_odpoved       Nechápu, co tím myslíš
P_nechapu_odpoved       Nechápu, o čem to mluvíš
P_nechapu_odpoved       Nechytám se
P_nechapu_odpoved       Nechytám se
P_nechapu_odpoved       Nerozumím
P_nechapu_odpoved       Nerozumím tomu
P_nechapu_odpoved       To nedává žádný smysl
P_nechapu_odpoved       To nedávalo smysl
P_nechapu_odpoved       Vysvětli mi to
P_nechapu_odpoved       Vzájemně si nerozumíme
P_nechapu_odpoved       Ztratil jsem se
P_nemas_zac     Bylo mi potěšením
P_nemas_zac     Bylo mi potěšením
P_nemas_zac     jj
P_nemas_zac     Jsem rád že mohu pomoci
P_nemas_zac     Kdykoli
P_nemas_zac     Nemáš vůbec zač
P_nemas_zac     Nemáš zač
P_nemas_zac     Není zač
P_nemas_zac     Potěšení na mé straně
P_nemas_zac     Rád jsem pomohl
P_nemas_zac     Rádo se stalo
P_nemas_zac     To nech být
P_nemas_zac     To není problém
P_nemas_zac     To nestojí za řeč
P_nemas_zac     To nic nebylo
P_nemas_zac     To nic není
P_nemas_zac     V pohodě
P_nemas_zac     Vůbec není zač
P_nemas_zac     Žádný problém
P_omluva        Ach bože, omlouvám se
P_omluva        Je mi to hrozně líto
P_omluva        Je mi to líto
P_omluva        Je mi to opravdu líto
P_omluva        Je mi to tak líto
P_omluva        Je mi to tak líto
P_omluva        Jejda zvoral jsem to
P_omluva        Jejda, moje chyba
P_omluva        Jejda, omlouvám se
P_omluva        Jen jsem chtěl říct že je mi to líto
P_omluva        Kecy promiň
P_omluva        Moc se omlouvám
P_omluva        Moje chyba
P_omluva        Odpusť mi
P_omluva        Oh, promiň
P_omluva        Omlouvám se
P_omluva        Omlouvám se
P_omluva        Omlouvám se za
P_omluva        Omlouvám se za to
P_omluva        Omlouvám se za všechno
P_omluva        Promiň
P_omluva        Promiň mi prosím
P_omluva        Promiň, pokazil jsem to
P_omluva        Promiň, udělal jsem chybu
P_omluva        Promiň, zvoral jsem to
P_omluva        Tak  jsem to nemyslel
P_omluva        To byla moje chyba
P_omluva        Upřímně se omlouvám
P_pobav_me      Bav mě
P_pobav_me      Buď směšný
P_pobav_me      Buď vtipný
P_pobav_me      Co mi řekneš aby mě to rozesmálo?
P_pobav_me      Chci se pořádně zasmát
P_pobav_me      Jak bys mě rozesmál?
P_pobav_me      Je načase, abys mě rozesmál
P_pobav_me      Můžeš být vtipný
P_pobav_me      Můžeš říct něco vtipného?
P_pobav_me      Neuděláš něco vtipného?
P_pobav_me      Neuděláš něco zábavného?
P_pobav_me      Pobav mě
P_pobav_me      Rozesměj mě
P_pobav_me      Řekni blbost
P_pobav_me      Řekni kravinu
P_pobav_me      Řekni mi něco potrhlého
P_pobav_me      Řekni mi něco vtipného
P_pobav_me      Řekni něco směšného
P_pobav_me      Řekni něco vtipného
P_pobav_me      Řekni něco vtipného
P_pobav_me      Udělej něco legračního
P_pobav_me      Zkus mě rozesmát
P_spatna_odpoved        Chybná odpověď
P_spatna_odpoved        Jsi blbej jak necky
P_spatna_odpoved        Jsi totálně mimo
P_spatna_odpoved        koho to zajímá
P_spatna_odpoved        Ne špatně
P_spatna_odpoved        Nedáváš smysl
P_spatna_odpoved        Nepřesné
P_spatna_odpoved        ničemu nerozumíš
P_spatna_odpoved        No, to bylo na prd
P_spatna_odpoved        No, to je na hovno
P_spatna_odpoved        Snaž se víc
P_spatna_odpoved        Špatně
P_spatna_odpoved        Takže to nevíš?
P_spatna_odpoved        To byla blbost
P_spatna_odpoved        To byla fakt špatná odpověď
P_spatna_odpoved        To byla hrozná odpověď
P_spatna_odpoved        to je chabé
P_spatna_odpoved        To je nesmysl
P_spatna_odpoved        To je špatně
P_spatna_odpoved        To mi bylo k ničemu
P_spatna_odpoved        To nebylo relevantní
P_spatna_odpoved        To není pravda
P_spatna_odpoved        To není pravda
P_spatna_odpoved        To není pravda
P_spatna_odpoved        To není přesné
P_spatna_odpoved        ty nevíš?
P_spatna_odpoved        Úplně mimo
P_spatna_odpoved        vážně?
P_spatna_odpoved        Vzdávám to
P_spatna_odpoved        Zvláštní odpověď
P_technologie_nazor     Co bych měl vědět o AI?
P_technologie_nazor     Co bych měl vědět o robotech?
P_technologie_nazor     Co bych měl vědět o technologiích?
P_technologie_nazor     Co bych měl vědět o umělé inteligenci?
P_technologie_nazor     Co si myslíš o AI?
P_technologie_nazor     Co si myslíš o chatbotech?
P_technologie_nazor     Co si myslíš o robotech?
P_technologie_nazor     Co si myslíš o technologických společnostech?
P_technologie_nazor     Co si myslíš o technologiích?
P_technologie_nazor     Co si myslíš o umělé inteligenci?
P_technologie_nazor     Jaký je tvůj názor na roboty?
P_technologie_nazor     Jaký je tvůj názor na umělou inteligenci?
P_technologie_nazor     Jaký je váš názor na AI?
P_technologie_nazor     Jaký je váš názor na roboty?
P_technologie_nazor     Jaký je váš názor na technologie?
P_technologie_nazor     Máš zájem o AI?
P_technologie_nazor     Máš zájem o roboty?
P_technologie_nazor     Máš zájem o technologické společnosti?
P_technologie_nazor     Máš zájem o technologie?
P_technologie_nazor     Máš zájem o umělou inteligenci?
P_technologie_nazor     Máte zájem o technologii?
P_vse_nej       Gratulace
P_vse_nej       Gratuluji
P_vse_nej       Hodně štěstí
P_vse_nej       Na zdraví
P_vse_nej       Štastné a veselé
P_vse_nej       Štastné a veselé!
P_vse_nej       Šťastný nový rok
P_vse_nej       Tak na tebe
P_vse_nej       Užij si volno
P_vse_nej       Veselé Vánoce
P_vse_nej       Veselé Vánoce i vám
P_vse_nej       Veselé Velikonoce
P_vse_nej       Veselý Valentýn
P_vse_nej       Vše nej
P_vse_nej       Vše nejlepší do budoucna
P_vse_nej       Všechno nejlepší
P_vse_nej       Všechno nejlepší k narozeninám
P_vtip  A co takhle vtip
P_vtip  Dáš vtip?
P_vtip  chceš mi říct vtip?
P_vtip  Chci slyšet vtip
P_vtip  Jaké vtipy znáš?
P_vtip  Máš nějaké vtipy?
P_vtip  Máš vtip?
P_vtip  Měl bys nějaký vtip?
P_vtip  Můžeš mi říct vtip
P_vtip  Napiš mi vtip
P_vtip  Poděl se o vtip
P_vtip  Pošli mi vtip
P_vtip  Prosím o vtip
P_vtip  Řekneš mi vtip?
P_vtip  Řekni mi vtip
P_vtip  Umíš nějaký vtip?
P_vtip  Umíš vtipy?
P_vtip  Vtip
P_vtip  Znáš nějaké vtipy?
P_vtip  Znáš vtipy?
P_zase_stejna_odpoved   Budu potřebovat jinou odpověď
P_zase_stejna_odpoved   Dal bys mi jinou odpověď?
P_zase_stejna_odpoved   Hodně se opakuješ
P_zase_stejna_odpoved   Chci jinou odpověď
P_zase_stejna_odpoved   Chtělo by to jiné varianty odpovědí
P_zase_stejna_odpoved   Jak to, že všechno pořád opakuješ?
P_zase_stejna_odpoved   Jsi schopný mi říct i něco jiného?
P_zase_stejna_odpoved   Mění se někdy tvoje odpovědi?
P_zase_stejna_odpoved   Můžeš mi říct ještě něco?
P_zase_stejna_odpoved   Myslím, že jsem to už slyšel
P_zase_stejna_odpoved   Myslím, že jsi to říkal
P_zase_stejna_odpoved   Nemáš mi co říct?
P_zase_stejna_odpoved   Pořád se opakuješ
P_zase_stejna_odpoved   Proč se opakuješ?
P_zase_stejna_odpoved   Přestaň se opakovat
P_zase_stejna_odpoved   Stále stejná písnička
P_zase_stejna_odpoved   Strašně se opakuješ
P_zase_stejna_odpoved   To je starý
P_zase_stejna_odpoved   Tohle už jsem slyšel
P_zase_stejna_odpoved   Zase stejná odpověď?
P_zase_stejna_odpoved   Zase tahle odpověď?
P_zase_stejna_odpoved   Znáš nějaké další odpovědi?
souhlas Aha
souhlas Ano
souhlas Ano, to je správně
souhlas Beru na vědomí
souhlas Bezpochyby
souhlas Dobré vědět
souhlas Dobře
souhlas Dobře
souhlas Dokonalý
souhlas Geniální
souhlas Chápeš
souhlas Chápu
souhlas Chápu tě
souhlas Jasně
souhlas Jasný ne?
souhlas Je to tak
souhlas Jo
souhlas Jo, jasně
souhlas Máš pravdu
souhlas OK
souhlas Perfektní
souhlas Pochopil jsem
souhlas Přesně
souhlas Přesně tak
souhlas Souhlas
souhlas Souhlasím
souhlas Správně
souhlas To je pravda
souhlas Určitě
souhlas Úžasný
